pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
46,Manitoba,Manitoba,2021-09-25,38,2021,1,60100,434,4264.76,1208,4,85.72,30.8,0.28,825,8,58.54,0.57,62,4.4,0.57,0.04
35,Ontario,Ontario,2021-09-25,38,2021,1,583275,4406,3860.34,9422,49,62.36,29.16,0.32,9440,89,62.48,0.59,629.43,4.17,7,0.05
24,Quebec,Québec,2021-09-25,38,2021,1,403084,4746,4635.46,11375,27,130.81,54.58,0.31,9893,51,113.77,0.59,678,7.8,3.86,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-09-25,38,2021,1,1668,113,317.13,7,0,1.33,21.48,0,136,0,25.86,0,16.14,3.07,0.06,0.01
13,New Brunswick,Nouveau-Brunswick,2021-09-25,38,2021,1,3768,468,464,54,6,6.65,57.63,0.74,808,7,99.5,0.86,66.86,8.23,0.86,0.11
12,Nova Scotia,Nouvelle-Écosse,2021-09-25,38,2021,1,6511,195,638.51,95,1,9.32,19.12,0.1,356,1,34.91,0.1,27.92,2.74,0.2,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2021-09-25,38,2021,1,292,19,171.07,0,0,0,11.13,0,46,0,26.95,0,2.69,1.58,0,0
60,Yukon,Yukon,2021-09-25,38,2021,1,747,33,1705.91,9,0,20.55,75.36,0,46,0,105.05,0,4.71,10.77,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-09-25,38,2021,1,870,166,1907.69,2,1,4.39,364,2.19,305,1,668.79,2.19,23.69,51.95,0.1,0.22
62,Nunavut,Nunavut,2021-09-25,38,2021,1,663,2,1635.99,4,0,9.87,4.94,0,5,0,12.34,0,0.24,0.6,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-09-25,38,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-09-25,38,2021,,1601095,29811,4112.76,27435,254,70.47,76.58,0.65,60519,471,155.46,1.21,4258.71,10.94,36.29,0.09
59,British Columbia,Colombie-Britannique,2021-10-02,39,2021,1,188311,4894,3540.13,1973,51,37.09,92,0.96,9713,85,182.6,1.6,699.14,13.14,7.29,0.14
48,Alberta,Alberta,2021-10-02,39,2021,1,302729,10991,6663.47,2786,116,61.32,241.93,2.55,22010,219,484.47,4.82,1570.14,34.56,16.57,0.36
47,Saskatchewan,Saskatchewan,2021-10-02,39,2021,1,68290,3341,5715.59,708,41,59.26,279.63,3.43,6732,70,563.44,5.86,477.29,39.95,5.86,0.49
46,Manitoba,Manitoba,2021-10-02,39,2021,1,60749,649,4310.82,1211,3,85.93,46.05,0.21,1083,7,76.85,0.5,92.71,6.58,0.43,0.03
35,Ontario,Ontario,2021-10-02,39,2021,1,587521,4246,3888.44,9470,48,62.68,28.1,0.32,8652,97,57.26,0.64,606.57,4.01,6.86,0.05
24,Quebec,Québec,2021-10-02,39,2021,1,406959,3875,4680.02,11408,33,131.19,44.56,0.38,8621,60,99.14,0.69,553.57,6.37,4.71,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-10-02,39,2021,1,1797,129,341.65,9,1,1.71,24.53,0.19,242,1,46.01,0.19,18.43,3.5,0.2,0.04
13,New Brunswick,Nouveau-Brunswick,2021-10-02,39,2021,1,4412,644,543.31,64,10,7.88,79.3,1.23,1112,16,136.94,1.97,92,11.33,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,2021-10-02,39,2021,1,6734,223,660.37,97,1,9.51,21.87,0.1,418,2,40.99,0.2,31.82,3.12,0.18,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2021-10-02,39,2021,1,300,8,175.76,0,0,0,4.69,0,27,0,15.82,0,1.12,0.66,0,0
60,Yukon,Yukon,2021-10-02,39,2021,1,756,9,1726.46,9,0,20.55,20.55,0,42,0,95.91,0,1.29,2.94,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-02,39,2021,1,1079,209,2365.97,5,3,10.96,458.28,6.58,375,4,822.28,8.77,29.86,65.47,0.45,0.98
62,Nunavut,Nunavut,2021-10-02,39,2021,1,664,1,1638.45,4,0,9.87,2.47,0,3,0,7.4,0,0.08,0.2,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-10-02,39,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-10-02,39,2021,,1630314,29219,4187.82,27744,307,71.27,75.06,0.79,59030,561,151.63,1.44,4174.14,10.72,43.86,0.11
59,British Columbia,Colombie-Britannique,2021-10-09,40,2021,1,193094,4783,3630.05,2001,28,37.62,89.92,0.53,9677,79,181.92,1.49,683.29,12.85,4,0.08
48,Alberta,Alberta,2021-10-09,40,2021,1,310455,7726,6833.53,2880,94,63.39,170.06,2.07,18717,210,411.99,4.62,1103.71,24.29,13.43,0.3
47,Saskatchewan,Saskatchewan,2021-10-09,40,2021,1,71526,3236,5986.43,746,38,62.44,270.84,3.18,6577,79,550.47,6.61,462.29,38.69,5.43,0.45
46,Manitoba,Manitoba,2021-10-09,40,2021,1,61462,713,4361.41,1220,9,86.57,50.6,0.64,1362,12,96.65,0.85,101.86,7.23,1.29,0.09
35,Ontario,Ontario,2021-10-09,40,2021,1,591331,3810,3913.66,9506,36,62.91,25.22,0.24,8056,84,53.32,0.56,544.29,3.6,5.14,0.03
24,Quebec,Québec,2021-10-09,40,2021,1,410779,3820,4723.95,11437,29,131.53,43.93,0.33,7695,62,88.49,0.71,545.71,6.28,4.14,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-10-09,40,2021,1,1848,51,351.35,11,2,2.09,9.7,0.38,180,3,34.22,0.57,7.29,1.39,0.35,0.07
13,New Brunswick,Nouveau-Brunswick,2021-10-09,40,2021,1,5087,675,626.43,72,8,8.87,83.12,0.99,1319,18,162.43,2.22,96.43,11.87,1.14,0.14
12,Nova Scotia,Nouvelle-Écosse,2021-10-09,40,2021,1,6926,192,679.2,98,1,9.61,18.83,0.1,415,2,40.7,0.2,27.49,2.7,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-10-09,40,2021,1,306,6,179.27,0,0,0,3.52,0,14,0,8.2,0,0.92,0.54,0,0
60,Yukon,Yukon,2021-10-09,40,2021,1,794,38,1813.24,10,1,22.84,86.78,2.28,47,1,107.33,2.28,5.43,12.4,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-09,40,2021,1,1367,288,2997.48,6,1,13.16,631.51,2.19,497,4,1089.79,8.77,41.12,90.17,0.16,0.36
62,Nunavut,Nunavut,2021-10-09,40,2021,1,668,4,1648.32,4,0,9.87,9.87,0,5,0,12.34,0,0.63,1.56,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-10-09,40,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-10-09,40,2021,,1655656,25342,4252.92,27991,247,71.9,65.1,0.63,54561,554,140.15,1.42,3620.29,9.3,35.29,0.09
59,British Columbia,Colombie-Britannique,2021-10-16,41,2021,1,197186,4092,3706.97,2055,54,38.63,76.93,1.02,8875,82,166.84,1.54,584.57,10.99,7.71,0.15
48,Alberta,Alberta,2021-10-16,41,2021,1,315887,5432,6953.1,2985,105,65.7,119.57,2.31,13158,199,289.63,4.38,776,17.08,15,0.33
47,Saskatchewan,Saskatchewan,2021-10-16,41,2021,1,74074,2548,6199.68,776,30,64.95,213.26,2.51,5784,68,484.1,5.69,364,30.47,4.29,0.36
46,Manitoba,Manitoba,2021-10-16,41,2021,1,62091,629,4406.05,1230,10,87.28,44.63,0.71,1342,19,95.23,1.35,89.86,6.38,1.43,0.1
35,Ontario,Ontario,2021-10-16,41,2021,1,594419,3088,3934.1,9532,26,63.09,20.44,0.17,6898,62,45.65,0.41,441.14,2.92,3.71,0.02
24,Quebec,Québec,2021-10-16,41,2021,1,414764,3985,4769.78,11464,27,131.84,45.83,0.31,7805,56,89.76,0.64,569.29,6.55,3.86,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-10-16,41,2021,1,1881,33,357.62,14,3,2.66,6.27,0.57,84,5,15.97,0.95,4.71,0.9,0.37,0.07
13,New Brunswick,Nouveau-Brunswick,2021-10-16,41,2021,1,5735,648,706.23,87,15,10.71,79.8,1.85,1323,23,162.92,2.83,92.57,11.4,2.14,0.26
12,Nova Scotia,Nouvelle-Écosse,2021-10-16,41,2021,1,7104,178,696.66,98,0,9.61,17.46,0,370,1,36.28,0.1,25.39,2.49,0.04,0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-10-16,41,2021,1,312,6,182.79,0,0,0,3.52,0,12,0,7.03,0,0.86,0.5,0,0
60,Yukon,Yukon,2021-10-16,41,2021,1,840,46,1918.29,10,0,22.84,105.05,0,84,1,191.83,2.28,6.57,15.01,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-16,41,2021,1,1586,219,3477.69,8,2,17.54,480.21,4.39,507,3,1111.72,6.58,31.35,68.74,0.31,0.67
62,Nunavut,Nunavut,2021-10-16,41,2021,1,673,5,1660.66,4,0,9.87,12.34,0,9,0,22.21,0,0.67,1.66,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-10-16,41,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-10-16,41,2021,,1676565,20909,4306.63,28263,272,72.6,53.71,0.7,46251,519,118.81,1.33,2987,7.67,38.86,0.1
59,British Columbia,Colombie-Britannique,2021-10-23,42,2021,1,201511,4325,3788.28,2109,54,39.65,81.31,1.02,8417,108,158.23,2.03,617.86,11.62,7.71,0.15
48,Alberta,Alberta,2021-10-23,42,2021,1,320498,4611,7054.59,3056,71,67.27,101.49,1.56,10043,176,221.06,3.87,658.71,14.5,10.14,0.22
47,Saskatchewan,Saskatchewan,2021-10-23,42,2021,1,76074,2000,6367.07,817,41,68.38,167.39,3.43,4548,71,380.65,5.94,285.71,23.91,5.86,0.49
46,Manitoba,Manitoba,2021-10-23,42,2021,1,62695,604,4448.91,1235,5,87.64,42.86,0.35,1233,15,87.5,1.06,86.29,6.12,0.71,0.05
35,Ontario,Ontario,2021-10-23,42,2021,1,597145,2726,3952.14,9563,31,63.29,18.04,0.21,5814,57,38.48,0.38,389.43,2.58,4.43,0.03
24,Quebec,Québec,2021-10-23,42,2021,1,417679,2915,4803.3,11496,32,132.2,33.52,0.37,6900,59,79.35,0.68,416.43,4.79,4.57,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-10-23,42,2021,1,1928,47,366.56,15,2,2.85,8.94,0.38,80,5,15.21,0.95,6.71,1.28,0.22,0.04
13,New Brunswick,Nouveau-Brunswick,2021-10-23,42,2021,1,6112,377,752.65,107,20,13.18,46.43,2.46,1025,35,126.22,4.31,53.86,6.63,2.86,0.35
12,Nova Scotia,Nouvelle-Écosse,2021-10-23,42,2021,1,7234,129,709.41,99,1,9.71,12.65,0.1,307,1,30.11,0.1,18.49,1.81,0.1,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-10-23,42,2021,1,315,3,184.55,0,0,0,1.76,0,9,0,5.27,0,0.37,0.22,0,0
60,Yukon,Yukon,2021-10-23,42,2021,1,880,40,2009.64,10,0,22.84,91.35,0,86,0,196.4,0,5.67,12.94,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-23,42,2021,1,1744,158,3824.14,9,1,19.73,346.45,2.19,377,3,826.66,6.58,22.53,49.4,0.12,0.27
62,Nunavut,Nunavut,2021-10-23,42,2021,1,674,1,1663.13,4,0,9.87,2.47,0,6,0,14.81,0,0.18,0.45,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-10-23,42,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-10-23,42,2021,,1694502,17936,4352.7,28520,258,73.26,46.07,0.66,38845,530,99.78,1.36,2562.29,6.58,36.86,0.09
59,British Columbia,Colombie-Britannique,2021-10-30,43,2021,1,205482,3971,3862.93,2156,47,40.53,74.65,0.88,8296,101,155.96,1.9,567.29,10.66,6.71,0.13
48,Alberta,Alberta,2021-10-30,43,2021,1,323966,3468,7130.93,3119,63,68.65,76.34,1.39,8079,134,177.83,2.95,495.43,10.91,9,0.2
47,Saskatchewan,Saskatchewan,2021-10-30,43,2021,1,77494,1420,6485.92,850,33,71.14,118.85,2.76,3420,74,286.24,6.19,202.86,16.98,4.71,0.39
46,Manitoba,Manitoba,2021-10-30,43,2021,1,63450,755,4502.48,1247,12,88.49,53.58,0.85,1359,17,96.44,1.21,107.86,7.65,1.71,0.12
35,Ontario,Ontario,2021-10-30,43,2021,1,599615,2470,3968.49,9586,23,63.44,16.35,0.15,5196,54,34.39,0.36,352.86,2.34,3.29,0.02
24,Quebec,Québec,2021-10-30,43,2021,1,420963,3284,4841.07,11519,23,132.47,37.77,0.26,6199,55,71.29,0.63,469.14,5.4,3.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-10-30,43,2021,1,1992,64,378.73,16,1,3.04,12.17,0.19,111,3,21.1,0.57,9.14,1.74,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2021-10-30,43,2021,1,6413,301,789.72,116,9,14.28,37.07,1.11,678,29,83.49,3.57,43,5.3,1.29,0.16
12,Nova Scotia,Nouvelle-Écosse,2021-10-30,43,2021,1,7371,137,722.84,100,2,9.81,13.43,0.2,266,3,26.09,0.29,19.59,1.92,0.24,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2021-10-30,43,2021,1,317,2,185.72,0,0,0,1.17,0,5,0,2.93,0,0.33,0.19,0,0
60,Yukon,Yukon,2021-10-30,43,2021,1,923,44,2107.84,10,0,22.84,100.48,0,84,0,191.83,0,6.24,14.25,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,43,2021,1,1847,103,4049.99,10,1,21.93,225.85,2.19,261,2,572.31,4.39,14.71,32.26,0.2,0.45
62,Nunavut,Nunavut,2021-10-30,43,2021,1,674,0,1663.13,4,0,9.87,0,0,1,0,2.47,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-10-30,43,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-10-30,43,2021,,1710520,16019,4393.85,28733,214,73.81,41.15,0.55,33955,472,87.22,1.21,2288.43,5.88,30.57,0.08
59,British Columbia,Colombie-Britannique,2021-11-06,44,2021,1,208818,3336,3925.65,2201,45,41.38,62.71,0.85,7307,92,137.37,1.73,476.57,8.96,6.43,0.12
48,Alberta,Alberta,2021-11-06,44,2021,1,327153,3187,7201.08,3157,38,69.49,70.15,0.84,6655,101,146.49,2.22,455.29,10.02,5.43,0.12
47,Saskatchewan,Saskatchewan,2021-11-06,44,2021,1,78567,1073,6575.73,866,16,72.48,89.81,1.34,2493,49,208.65,4.1,153.29,12.83,2.29,0.19
46,Manitoba,Manitoba,2021-11-06,44,2021,1,64390,940,4569.18,1260,13,89.41,66.7,0.92,1695,25,120.28,1.77,134.29,9.53,1.86,0.13
35,Ontario,Ontario,2021-11-06,44,2021,1,602595,2980,3988.21,9611,25,63.61,19.72,0.17,5450,48,36.07,0.32,425.71,2.82,3.57,0.02
24,Quebec,Québec,2021-11-06,44,2021,1,424964,4001,4887.08,11540,21,132.71,46.01,0.24,7285,44,83.78,0.51,571.57,6.57,3,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,44,2021,1,2003,11,380.82,16,0,3.04,2.09,0,75,1,14.26,0.19,1.57,0.3,0,0
13,New Brunswick,Nouveau-Brunswick,2021-11-06,44,2021,1,6716,303,827.03,121,5,14.9,37.31,0.62,604,14,74.38,1.72,43.29,5.33,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,44,2021,1,7590,219,744.32,101,1,9.9,21.48,0.1,356,3,34.91,0.29,31.35,3.07,0.08,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,44,2021,1,322,5,188.65,0,0,0,2.93,0,7,0,4.1,0,0.65,0.38,0,0
60,Yukon,Yukon,2021-11-06,44,2021,1,1002,79,2288.25,10,0,22.84,180.41,0,123,0,280.89,0,11.29,25.77,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,44,2021,1,1882,35,4126.74,11,1,24.12,76.75,2.19,138,2,302.6,4.39,5,10.96,0.08,0.18
62,Nunavut,Nunavut,2021-11-06,44,2021,1,674,0,1663.13,4,0,9.87,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-11-06,44,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-11-06,44,2021,,1726689,16169,4435.38,28898,165,74.23,41.53,0.42,32188,379,82.68,0.97,2309.86,5.93,23.57,0.06
59,British Columbia,Colombie-Britannique,2021-11-13,45,2021,1,212252,3434,3990.21,2257,56,42.43,64.56,1.05,6770,101,127.27,1.9,490.57,9.22,8,0.15
48,Alberta,Alberta,2021-11-13,45,2021,1,330002,2849,7263.79,3196,39,70.35,62.71,0.86,6036,77,132.86,1.69,407,8.96,5.57,0.12
47,Saskatchewan,Saskatchewan,2021-11-13,45,2021,1,79387,820,6644.36,893,27,74.74,68.63,2.26,1893,43,158.44,3.6,117.14,9.8,3.86,0.32
46,Manitoba,Manitoba,2021-11-13,45,2021,1,65511,1121,4648.73,1269,9,90.05,79.55,0.64,2061,22,146.25,1.56,160.14,11.36,1.29,0.09
35,Ontario,Ontario,2021-11-13,45,2021,1,606507,3912,4014.1,9640,29,63.8,25.89,0.19,6892,54,45.61,0.36,558.86,3.7,4.14,0.03
24,Quebec,Québec,2021-11-13,45,2021,1,429317,4353,4937.14,11565,25,133,50.06,0.29,8354,46,96.07,0.53,621.86,7.15,3.57,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,45,2021,1,2025,22,385,16,0,3.04,4.18,0,33,0,6.27,0,3.14,0.6,0.06,0.01
13,New Brunswick,Nouveau-Brunswick,2021-11-13,45,2021,1,7129,413,877.89,121,0,14.9,50.86,0,716,5,88.17,0.62,59,7.27,0,0
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,45,2021,1,7841,251,768.93,104,3,10.2,24.61,0.29,470,4,46.09,0.39,35.84,3.51,0.41,0.04
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,45,2021,1,326,4,190.99,0,0,0,2.34,0,9,0,5.27,0,0.63,0.37,0,0
60,Yukon,Yukon,2021-11-13,45,2021,1,1195,192,2729,10,0,22.84,438.47,0,271,0,618.88,0,27.48,62.75,0.05,0.11
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-13,45,2021,1,1982,101,4346.01,12,1,26.31,221.47,2.19,136,2,298.21,4.39,14.39,31.55,0.1,0.22
62,Nunavut,Nunavut,2021-11-13,45,2021,1,674,0,1663.13,4,0,9.87,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-11-13,45,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-11-13,45,2021,,1744161,17472,4480.26,29087,189,74.72,44.88,0.49,33641,354,86.41,0.91,2496,6.41,27,0.07
59,British Columbia,Colombie-Britannique,2021-11-20,46,2021,1,215026,2774,4042.36,2293,36,43.11,52.15,0.68,6208,92,116.71,1.73,396.29,7.45,5.14,0.1
48,Alberta,Alberta,2021-11-20,46,2021,1,332684,2682,7322.82,3220,24,70.88,59.03,0.53,5531,63,121.74,1.39,383.14,8.43,3.43,0.08
47,Saskatchewan,Saskatchewan,2021-11-20,46,2021,1,80278,891,6718.93,910,17,76.16,74.57,1.42,1711,44,143.2,3.68,127.29,10.65,2.43,0.2
46,Manitoba,Manitoba,2021-11-20,46,2021,1,66542,1031,4721.89,1286,17,91.26,73.16,1.21,2152,26,152.71,1.84,147.29,10.45,2.43,0.17
35,Ontario,Ontario,2021-11-20,46,2021,1,610950,4443,4043.51,9676,36,64.04,29.41,0.24,8355,65,55.3,0.43,634.71,4.2,5.14,0.03
24,Quebec,Québec,2021-11-20,46,2021,1,434162,4845,4992.86,11582,17,133.19,55.72,0.2,9198,42,105.78,0.48,692.14,7.96,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-20,46,2021,1,2035,10,386.9,17,1,3.23,1.9,0.19,32,1,6.08,0.19,1.43,0.27,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,2021-11-20,46,2021,1,7579,450,933.3,122,1,15.02,55.41,0.12,863,1,106.27,0.12,64.29,7.92,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-11-20,46,2021,1,8027,186,787.17,106,3,10.39,18.24,0.29,437,6,42.85,0.59,26.51,2.6,0.37,0.04
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-20,46,2021,1,344,18,201.54,0,0,0,10.55,0,22,0,12.89,0,2.53,1.48,0,0
60,Yukon,Yukon,2021-11-20,46,2021,1,1396,201,3188.02,12,2,27.4,459.02,4.57,393,2,897.49,4.57,28.76,65.68,0.24,0.54
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-20,46,2021,1,2037,55,4466.62,12,0,26.31,120.6,0,156,1,342.07,2.19,7.86,17.23,0.04,0.09
62,Nunavut,Nunavut,2021-11-20,46,2021,1,674,0,1663.13,4,0,9.87,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-11-20,46,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-11-20,46,2021,,1761747,17586,4525.43,29240,154,75.11,45.17,0.4,35058,343,90.05,0.88,2512.29,6.45,22,0.06
59,British Columbia,Colombie-Britannique,2021-11-27,47,2021,1,217487,2461,4088.62,2322,29,43.65,46.27,0.55,5235,65,98.41,1.22,351.57,6.61,4.14,0.08
48,Alberta,Alberta,2021-11-27,47,2021,1,335032,2348,7374.51,3245,25,71.43,51.68,0.55,5030,49,110.72,1.08,335.43,7.38,3.57,0.08
47,Saskatchewan,Saskatchewan,2021-11-27,47,2021,1,80848,570,6766.64,921,11,77.08,47.71,0.92,1461,28,122.28,2.34,81.43,6.82,1.57,0.13
46,Manitoba,Manitoba,2021-11-27,47,2021,1,67544,1002,4793,1311,25,93.03,71.1,1.77,2033,42,144.26,2.98,143.14,10.16,3.57,0.25
35,Ontario,Ontario,2021-11-27,47,2021,1,616051,5101,4077.27,9705,29,64.23,33.76,0.19,9544,65,63.17,0.43,728.71,4.82,4.14,0.03
24,Quebec,Québec,2021-11-27,47,2021,1,440435,6273,5065,11595,13,133.34,72.14,0.15,11118,30,127.86,0.34,896.14,10.31,1.86,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-27,47,2021,1,2048,13,389.37,18,1,3.42,2.47,0.19,23,2,4.37,0.38,1.86,0.35,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2021-11-27,47,2021,1,8172,593,1006.33,123,1,15.15,73.02,0.12,1043,2,128.44,0.25,84.71,10.43,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-11-27,47,2021,1,8183,156,802.47,109,3,10.69,15.3,0.29,342,6,33.54,0.59,22.31,2.19,0.39,0.04
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-27,47,2021,1,366,22,214.43,0,0,0,12.89,0,40,0,23.43,0,3.1,1.82,0,0
60,Yukon,Yukon,2021-11-27,47,2021,1,1486,90,3393.55,13,1,29.69,205.53,2.28,291,3,664.55,6.85,12.81,29.25,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-27,47,2021,1,2055,17,4506.08,12,0,26.31,37.28,0,72,0,157.88,0,2.47,5.41,0,0
62,Nunavut,Nunavut,2021-11-27,47,2021,1,674,0,1663.13,4,0,9.87,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-11-27,47,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-11-27,47,2021,,1780394,18646,4573.33,29378,138,75.46,47.9,0.35,36232,292,93.07,0.75,2663.71,6.84,19.71,0.05
59,British Columbia,Colombie-Britannique,2021-12-04,48,2021,1,219935,2448,4134.64,2351,29,44.2,46.02,0.55,4909,58,92.29,1.09,349.71,6.57,4.14,0.08
48,Alberta,Alberta,2021-12-04,48,2021,1,337227,2195,7422.82,3267,22,71.91,48.31,0.48,4543,47,100,1.03,313.57,6.9,3.14,0.07
47,Saskatchewan,Saskatchewan,2021-12-04,48,2021,1,81293,445,6803.88,929,8,77.75,37.24,0.67,1015,19,84.95,1.59,63.57,5.32,1.14,0.1
46,Manitoba,Manitoba,2021-12-04,48,2021,1,68499,955,4860.76,1330,19,94.38,67.77,1.35,1957,44,138.87,3.12,136.43,9.68,2.71,0.19
35,Ontario,Ontario,2021-12-04,48,2021,1,622313,6262,4118.71,9734,29,64.42,41.44,0.19,11363,58,75.2,0.38,894.57,5.92,4.14,0.03
24,Quebec,Québec,2021-12-04,48,2021,1,448593,8158,5158.82,11614,19,133.56,93.82,0.22,14431,32,165.96,0.37,1165.43,13.4,2.71,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-12-04,48,2021,1,2064,16,392.42,18,0,3.42,3.04,0,29,1,5.51,0.19,2.29,0.43,0,0
13,New Brunswick,Nouveau-Brunswick,2021-12-04,48,2021,1,8680,508,1068.89,132,9,16.25,62.56,1.11,1101,10,135.58,1.23,72.57,8.94,1.29,0.16
12,Nova Scotia,Nouvelle-Écosse,2021-12-04,48,2021,1,8370,187,820.81,110,1,10.79,18.34,0.1,343,4,33.64,0.39,26.73,2.62,0.12,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-12-04,48,2021,1,387,21,226.73,0,0,0,12.3,0,43,0,25.19,0,3,1.76,0,0
60,Yukon,Yukon,2021-12-04,48,2021,1,1543,57,3523.72,14,1,31.97,130.17,2.28,147,2,335.7,4.57,8.14,18.6,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,48,2021,1,2066,11,4530.21,12,0,26.31,24.12,0,28,0,61.4,0,1.63,3.58,0,0
62,Nunavut,Nunavut,2021-12-04,48,2021,1,675,1,1665.6,4,0,9.87,2.47,0,1,0,2.47,0,0.08,0.2,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-12-04,48,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-12-04,48,2021,,1801658,21264,4627.95,29515,137,75.82,54.62,0.35,39910,275,102.52,0.71,3037.71,7.8,19.57,0.05
59,British Columbia,Colombie-Britannique,2021-12-11,49,2021,1,222428,2493,4181.51,2381,30,44.76,46.87,0.56,4941,59,92.89,1.11,356.14,6.7,4.29,0.08
48,Alberta,Alberta,2021-12-11,49,2021,1,339299,2072,7468.43,3279,12,72.18,45.61,0.26,4267,34,93.92,0.75,296,6.52,1.71,0.04
47,Saskatchewan,Saskatchewan,2021-12-11,49,2021,1,81780,487,6844.64,937,8,78.42,40.76,0.67,932,16,78,1.34,69.57,5.82,1.14,0.1
46,Manitoba,Manitoba,2021-12-11,49,2021,1,69670,1171,4943.86,1349,19,95.73,83.1,1.35,2126,38,150.86,2.7,167.29,11.87,2.71,0.19
35,Ontario,Ontario,2021-12-11,49,2021,1,630671,8358,4174.03,9780,46,64.73,55.32,0.3,14620,75,96.76,0.5,1194,7.9,6.57,0.04
24,Quebec,Québec,2021-12-11,49,2021,1,460306,11713,5293.51,11639,25,133.85,134.7,0.29,19871,44,228.52,0.51,1673.29,19.24,3.57,0.04
